arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,arrival_quantity_qtl,clean_date
ARR0013819,2026-01-27,MANDI_024,Maize,,38350.0,KGS,,38350.0,2026-01-27
ARR0009899,20.02.2026,MANDI_042,Rice,PBW-343,141.57,Qtl,83.0,141.57,2026-02-20
ARR0016757,16-Jan-2026,MANDI_045,Maize,HD-2967,25.756999999999998,T,,25.756999999999998,2026-01-16
ARR0019052,2026-03-21,MANDI_040,Mustard,HD-2967,145.67,qtl,,145.67,2026-03-21
ARR0008197,05-Jan-2026,MANDI_039,Sugarcane,HD-2967,218.88,Q,65.0,218.88,2026-01-05
ARR0010085,04-02-2026,MANDI_032,Wheat,Local,"43,461.0 KG",,51.0,0.43,2026-04-02
ARR0022459,08-Jul-2026,MANDI_054,Mustard,Pusa-1121,41.81,tonnes,140.0,41.81,2026-07-08
ARR0004505,15/08/2026,MANDI_035,Maize,Premium,62.24,quintal,30.0,62.24,2026-08-15
ARR0003065,2026-08-05,MANDI_032,Rice,Pusa-1121,34.206,tonnes,130.0,34.206,2026-08-05
ARR0020140,2026/07/08,MANDI_045,Mustard,HD-2967,-159.48,Qtl,11.0,159.48,2026-07-08
ARR0020514,2026/05/30,MANDI_039,Maize,Pusa-1121,367.65,Qtl,110.0,367.65,2026-05-30
ARR0009420,16.07.2026,MANDI_017,Sugarcane,HD-2967,128.71,Q,106.0,128.71,2026-07-16
ARR0012355,2026-08-01,MANDI_048,Wheat,,7.8549999999999995,T,21.0,7.8549999999999995,2026-08-01
ARR0019470,2026-05-12,MANDI_052,Wheat,Local,401.39,Quintals,46.0,401.39,2026-05-12
ARR0017075,02-18-2026,MANDI_012,Rice,HD-2967,"22,282.0 KG",,127.0,0.22,2026-02-18
ARR0006686,13/02/2026,MANDI_019,Wheat,HD-2967,-106.68,KG,46.0,106.68,2026-02-13
ARR0004640,02-13-2026,MANDI_013,Maize,Pusa-1121,23.901,MT,52.0,23.901,2026-02-13
ARR0016388,09-Jan-2026,MANDI_040,Sugarcane,Premium,297.7,Quintals,,297.7,2026-01-09
ARR0019549,04/07/2026,MANDI_013,Mustard,PBW-343,31161.0,Kgs,72.0,31161.0,2026-04-07
ARR0007086,15-Mar-2026,MANDI_007,Wheat,Local,381.65,qtl,,381.65,2026-03-15
ARR0021882,2026/01/02,MANDI_004,Mustard,Local,5.9159999999999995,tonnes,130.0,5.9159999999999995,2026-01-02
ARR0006290,2026/07/29,MANDI_006,Cotton,PBW-343,7.595000000000001,T,106.0,7.595000000000001,2026-07-29
ARR0001434,2026-02-02,MANDI_053,Mustard,Local,300.81,Qtl,35.0,300.81,2026-02-02
ARR0016720,11/05/2026,MANDI_001,Sugarcane,HD-2967,12410.0,Kilo,132.0,12410.0,2026-11-05
ARR0020258,07-Sep-2026,MANDI_010,Cotton,Hybrid,37.277,Tonnes,100.0,37.277,2026-09-07
ARR0006673,2026/03/09,MANDI_017,Cotton,Pusa-1121,29.708,Tonnes,52.0,29.708,2026-03-09
,2026/05/29,MANDI_051,Mustard,Local,"48,140.0 KG",,113.0,0.48,2026-05-29
ARR0003387,05-05-2026,MANDI_022,Wheat,HD-2967,133.72,quintal,24.0,133.72,2026-05-05
ARR0021092,28.08.2026,MANDI_031,Cotton,HD-2967,417.33,quintal,93.0,417.33,2026-08-28
ARR0016815,17/08/2026,MANDI_032,Rice,Local,99.33,qtl,65.0,99.33,2026-08-17
ARR0022228,16-Feb-2026,MANDI_007,Cotton,Pusa-1121,393.14,qtl,26.0,393.14,2026-02-16
ARR0007809,07-11-2026,MANDI_011,Cotton,,221.15,qtl,133.0,221.15,2026-07-11
ARR0011770,06/03/2026,MANDI_012,Mustard,PBW-343,"31,813.0 KG",,68.0,0.31,2026-06-03
ARR0022992,2026/05/07,MANDI_040,Mustard,Local,365.62,Qtl,95.0,365.62,2026-05-07
ARR0008926,2026-05-04,MANDI_035,Maize,,18271.0,Kgs,68.0,18271.0,2026-05-04
ARR0024694,05-14-2026,MANDI_016,Mustard,Pusa-1121,90.12,qtl,52.0,90.12,2026-05-14
ARR0010382,17/05/2026,MANDI_006,Rice,Premium,402.0,qtl,9.0,402.0,2026-05-17
ARR0018645,02-13-2026,MANDI_015,Wheat,HD-2967,"7,706.0 KG",,98.0,0.07,2026-02-13
ARR0020489,2026/08/15,MANDI_005,Cotton,Local,154.15,qtl,108.0,154.15,2026-08-15
ARR0008575,2026-07-24,MANDI_026,Wheat,HD-2967,7894.0,KGS,70.0,7894.0,2026-07-24
ARR0000743,02-22-2026,MANDI_045,Sugarcane,HD-2967,11586.0,kg,46.0,11586.0,2026-02-22
ARR0012388,2026/03/30,MANDI_032,Rice,Hybrid,4997.0,Kgs,138.0,4997.0,2026-03-30
ARR0022378,06.03.2026,MANDI_009,Mustard,,99.18,Quintals,91.0,99.18,2026-06-03
ARR0003297,14/04/2026,MANDI_007,Sugarcane,HD-2967,35.848,tonnes,110.0,35.848,2026-04-14
ARR0022140,02-May-2026,MANDI_030,Wheat,HD-2967,23519.0,KG,102.0,23519.0,2026-05-02
ARR0020320,02.03.2026,MANDI_002,Sugarcane,Pusa-1121,45023.0,Kgs,10.0,45023.0,2026-02-03
ARR0007640,16/04/2026,MANDI_019,Sugarcane,PBW-343,453.27 qtl,,74.0,453.27,2026-04-16
ARR0018610,16/04/2026,MANDI_026,Maize,Local,38291.0,KG,58.0,38291.0,2026-04-16
ARR0002711,09-Feb-2026,MANDI_030,Sugarcane,PBW-343,40.245999999999995,T,143.0,40.245999999999995,2026-02-09
ARR0021531,2026-05-13,MANDI_019,Mustard,Local,44.612,Tonnes,145.0,44.612,2026-05-13
ARR0010634,28.04.2026,MANDI_049,Mustard,HD-2967,455.69,quintal,28.0,455.69,2026-04-28
,12/01/2026,MANDI_052,Rice,,41.079,tonnes,19.0,41.079,2026-12-01
ARR0001394,2026-07-30,MANDI_047,Sugarcane,PBW-343,29155.0,KGS,131.0,29155.0,2026-07-30
ARR0004120,2026-04-23,MANDI_002,Sugarcane,Local,196.35,quintal,118.0,196.35,2026-04-23
ARR0007304,06-Jan-2026,MANDI_056,Wheat,HD-2967,465.65,Quintals,,465.65,2026-01-06
ARR0004425,02-28-2026,MANDI_026,Sugarcane,Premium,7015.000000000001,Kilo,41.0,7015.000000000001,2026-02-28
ARR0016374,2026-04-18,MANDI_017,Rice,PBW-343,330.68,Q,24.0,330.68,2026-04-18
ARR0003954,2026-06-06,MANDI_022,Rice,Pusa-1121,30027.999999999996,KGS,27.0,30027.999999999996,2026-06-06
ARR0013788,2026-08-16,MANDI_044,Wheat,Hybrid,16259.0,KG,48.0,16259.0,2026-08-16
ARR0003471,05/06/2026,MANDI_043,Mustard,Local,281.38,quintal,72.0,281.38,2026-05-06
ARR0013036,2026/03/13,MANDI_045,Maize,Local,4.261,MT,63.0,4.261,2026-03-13
ARR0006518,17-Aug-2026,MANDI_034,Maize,Hybrid,"18,138.0 KG",,28.0,0.18,2026-08-17
ARR0018019,2026-01-27,MANDI_010,Cotton,Pusa-1121,453.79 qtl,,107.0,453.79,2026-01-27
ARR0000908,2026-01-14,MANDI_009,Mustard,Premium,225.74 qtl,,81.0,225.74,2026-01-14
ARR0012794,05-30-2026,MANDI_010,Sugarcane,,143.95,Quintals,59.0,143.95,2026-05-30
ARR0006040,2026-01-30,MANDI_007,Cotton,HD-2967,343.64 qtl,,106.0,343.64,2026-01-30
ARR0011319,09-Jun-2026,MANDI_030,Maize,Pusa-1121,158.14,quintal,103.0,158.14,2026-06-09
ARR0003708,30/01/2026,MANDI_045,Sugarcane,Hybrid,28.57,quintal,129.0,28.57,2026-01-30
ARR0009889,2026-09-01,MANDI_006,Mustard,Local,40.737,MT,98.0,40.737,2026-09-01
ARR0015905,07-Apr-2026,MANDI_016,Sugarcane,Pusa-1121,425.76,Qtl,149.0,425.76,2026-04-07
ARR0020337,08-11-2026,MANDI_002,Sugarcane,Pusa-1121,390.1,Q,17.0,390.1,2026-08-11
ARR0014015,2026-05-07,MANDI_051,Sugarcane,,427.04 qtl,,91.0,427.04,2026-05-07
ARR0016690,2026-02-09,MANDI_016,Rice,PBW-343,"33,132.0 KG",,134.0,0.33,2026-02-09
ARR0005628,09/01/2026,MANDI_005,Mustard,,15706.0,Kgs,,15706.0,2026-09-01
ARR0004401,2026-01-12,MANDI_054,Maize,Local,"39,541.0 KG",,86.0,0.39,2026-01-12
ARR0010615,06-27-2026,MANDI_049,Cotton,PBW-343,14834.0,kg,75.0,14834.0,2026-06-27
ARR0002728,12.08.2026,MANDI_015,Maize,Local,13491.999999999998,kg,88.0,13491.999999999998,2026-12-08
ARR0008020,12/02/2026,MANDI_040,Wheat,Local,19.326,T,97.0,19.326,2026-12-02
ARR0013149,2026/01/23,MANDI_016,Wheat,Local,17114.0,kg,62.0,17114.0,2026-01-23
ARR0022668,22/06/2026,MANDI_013,Rice,,356.57,Q,8.0,356.57,2026-06-22
ARR0017412,2026/05/19,MANDI_047,Maize,Local,358.91,Q,,358.91,2026-05-19
ARR0009460,14.08.2026,MANDI_021,Maize,PBW-343,43.87,Quintals,142.0,43.87,2026-08-14
ARR0024299,05-07-2026,MANDI_055,Maize,Premium,27801.0,Kilo,86.0,27801.0,2026-05-07
ARR0002413,2026-04-22,MANDI_004,Rice,Premium,12.36,tonnes,10.0,12.36,2026-04-22
ARR0016827,2026/04/26,MANDI_043,Rice,Premium,30.689999999999998,tonnes,83.0,30.689999999999998,2026-04-26
ARR0003753,09-05-2026,MANDI_012,Mustard,,-473.5,KG,132.0,473.5,2026-09-05
ARR0014280,2026/05/22,MANDI_009,Wheat,Hybrid,47896.0,KGS,,47896.0,2026-05-22
ARR0003799,03/03/2026,MANDI_037,Sugarcane,Hybrid,10876.0,Kgs,144.0,10876.0,2026-03-03
ARR0002426,2026/01/22,MANDI_052,Maize,Hybrid,208.84,quintal,119.0,208.84,2026-01-22
ARR0004304,2026/08/26,MANDI_021,Wheat,Pusa-1121,35484.0,Kilo,95.0,35484.0,2026-08-26
ARR0015528,02-26-2026,MANDI_011,Cotton,HD-2967,-406.5,Qtl,,406.5,2026-02-26
ARR0021291,09-Sep-2026,MANDI_039,Sugarcane,Premium,13416.0,Kilo,,13416.0,2026-09-09
ARR0021096,26.07.2026,MANDI_041,Maize,Local,349.45,Q,124.0,349.45,2026-07-26
ARR0011571,19/06/2026,MANDI_025,Cotton,Premium,-226.47,Qtl,67.0,226.47,2026-06-19
ARR0023436,01-23-2026,MANDI_016,Cotton,Hybrid,18376.0,kg,13.0,18376.0,2026-01-23
ARR0015728,06-04-2026,MANDI_039,Wheat,Pusa-1121,340.4,quintal,146.0,340.4,2026-06-04
ARR0004731,2026/01/20,MANDI_050,Rice,Premium,250.05 qtl,,,250.05,2026-01-20
ARR0002725,10-Jun-2026,MANDI_044,Maize,PBW-343,46275.0,Kilo,97.0,46275.0,2026-06-10
ARR0008299,2026/02/05,MANDI_006,Sugarcane,Local,"18,312.0 KG",,129.0,0.18,2026-02-05
ARR0011757,2026-06-16,MANDI_050,Cotton,HD-2967,474.9,quintal,110.0,474.9,2026-06-16
ARR0015825,05-Aug-2026,MANDI_030,Cotton,Hybrid,5272.0,kg,106.0,5272.0,2026-08-05
ARR0001216,2026-06-07,MANDI_003,Mustard,Local,8.706999999999999,T,42.0,8.706999999999999,2026-06-07
ARR0020902,2026-08-23,MANDI_036,Maize,HD-2967,6495.999999999999,kg,22.0,6495.999999999999,2026-08-23
ARR0018506,24.07.2026,MANDI_040,Cotton,Hybrid,394.26,Qtl,14.0,394.26,2026-07-24
ARR0002874,2026/04/14,MANDI_026,Cotton,Local,45.108999999999995,T,38.0,45.108999999999995,2026-04-14
ARR0021435,05-Mar-2026,MANDI_047,Wheat,Hybrid,467.93,Qtl,,467.93,2026-03-05
ARR0005392,11-Jan-2026,MANDI_015,Rice,Premium,19278.0,Kilo,10.0,19278.0,2026-01-11
ARR0015638,04-17-2026,MANDI_027,Rice,Local,208.94 qtl,,105.0,208.94,2026-04-17
ARR0009921,2026-09-04,MANDI_008,Cotton,PBW-343,-171.92,Qtl,74.0,171.92,2026-09-04
ARR0008374,2026/02/24,MANDI_047,Sugarcane,Hybrid,22072.0,KG,49.0,22072.0,2026-02-24
ARR0000607,28/04/2026,MANDI_009,Rice,,-282.85,KG,,282.85,2026-04-28
ARR0007278,07-18-2026,MANDI_026,Maize,,428.44,quintal,,428.44,2026-07-18
ARR0015331,07-03-2026,MANDI_021,Maize,Pusa-1121,417.69,Quintals,,417.69,2026-07-03
ARR0015280,05/04/2026,MANDI_039,Maize,HD-2967,"36,580.0 KG",,7.0,0.36,2026-05-04
ARR0018449,07/02/2026,MANDI_057,Cotton,Hybrid,196.69,Quintals,26.0,196.69,2026-07-02
ARR0008869,15-Jul-2026,MANDI_040,Maize,Local,25.654000000000003,T,138.0,25.654000000000003,2026-07-15
ARR0009130,14.08.2026,MANDI_035,Mustard,HD-2967,35.47,T,81.0,35.47,2026-08-14
ARR0019545,2026/08/15,MANDI_020,Maize,PBW-343,316.88,quintal,136.0,316.88,2026-08-15
ARR0000857,30/04/2026,MANDI_052,Sugarcane,Premium,327.71,Qtl,,327.71,2026-04-30
ARR0001927,2026-01-29,MANDI_056,Maize,Premium,4043.0,Kilo,23.0,4043.0,2026-01-29
ARR0008035,08-22-2026,MANDI_010,Wheat,PBW-343,227.36,quintal,,227.36,2026-08-22
ARR0011366,2026-02-07,MANDI_051,Cotton,HD-2967,10029.0,KG,82.0,10029.0,2026-02-07
ARR0023139,26-Jun-2026,MANDI_043,Sugarcane,Hybrid,"19,618.0 KG",,27.0,0.19,2026-06-26
ARR0024330,18/06/2026,MANDI_015,Wheat,PBW-343,312.02,quintal,51.0,312.02,2026-06-18
ARR0024125,2026-06-18,MANDI_014,Maize,PBW-343,322.83,Q,112.0,322.83,2026-06-18
ARR0004668,2026-06-18,MANDI_036,Wheat,HD-2967,15733.000000000002,Kilo,30.0,15733.000000000002,2026-06-18
ARR0013200,15-Aug-2026,MANDI_007,Maize,Local,377.29,Q,74.0,377.29,2026-08-15
ARR0023953,2026/06/09,MANDI_006,Cotton,Local,68.73,Qtl,138.0,68.73,2026-06-09
ARR0016607,2026-05-05,MANDI_050,Mustard,PBW-343,368.87 qtl,,,368.87,2026-05-05
ARR0005394,05/05/2026,MANDI_018,Maize,Pusa-1121,484.39,Quintals,,484.39,2026-05-05
ARR0000045,2026-06-11,MANDI_015,Cotton,,490.32,Q,,490.32,2026-06-11
ARR0002813,24-Feb-2026,MANDI_010,Maize,HD-2967,"26,310.000000000004 KG",,114.0,0.26,2026-02-24
ARR0016751,29-May-2026,MANDI_009,Wheat,Hybrid,"25,367.0 KG",,101.0,0.25,2026-05-29
,05-20-2026,MANDI_016,Mustard,Pusa-1121,399.91,qtl,121.0,399.91,2026-05-20
ARR0003841,19.07.2026,MANDI_036,Maize,HD-2967,350.64,quintal,55.0,350.64,2026-07-19
ARR0004611,04-24-2026,MANDI_012,Maize,Premium,8.654,Tonnes,93.0,8.654,2026-04-24
ARR0018248,06-09-2026,MANDI_038,Sugarcane,Hybrid,249.26 qtl,,150.0,249.26,2026-06-09
ARR0020950,2026-09-06,MANDI_013,Mustard,PBW-343,22.130000000000003,tonnes,138.0,22.130000000000003,2026-09-06
ARR0006626,2026-06-07,MANDI_026,Mustard,Pusa-1121,243.36,Qtl,93.0,243.36,2026-06-07
,12.05.2026,MANDI_043,Rice,PBW-343,29.865,MT,76.0,29.865,2026-12-05
ARR0019623,08-24-2026,MANDI_047,Maize,HD-2967,41.25,qtl,,41.25,2026-08-24
ARR0000586,07-24-2026,MANDI_019,Sugarcane,Local,"9,848.0 KG",,36.0,0.09,2026-07-24
ARR0006380,08-21-2026,MANDI_017,Sugarcane,HD-2967,"49,185.0 KG",,112.0,0.49,2026-08-21
ARR0004822,2026/08/12,MANDI_032,Sugarcane,Premium,15797.0,KGS,118.0,15797.0,2026-08-12
ARR0022759,2026-05-27,MANDI_050,Mustard,Local,47.218,MT,,47.218,2026-05-27
ARR0018883,16.06.2026,MANDI_002,Mustard,Local,43652.0,kg,8.0,43652.0,2026-06-16
ARR0019114,2026-05-09,MANDI_051,Rice,Local,312.81,quintal,10.0,312.81,2026-05-09
ARR0006146,30/04/2026,MANDI_029,Maize,Hybrid,215.06,Quintals,107.0,215.06,2026-04-30
ARR0014736,2026-04-30,MANDI_036,Cotton,Hybrid,498.04,Q,80.0,498.04,2026-04-30
ARR0000201,15-Feb-2026,MANDI_019,Rice,,11.284,T,57.0,11.284,2026-02-15
ARR0016580,2026-01-12,MANDI_009,Wheat,PBW-343,10949.0,KGS,46.0,10949.0,2026-01-12
ARR0023474,2026-09-04,MANDI_043,Wheat,PBW-343,483.36 qtl,,27.0,483.36,2026-09-04
ARR0011837,15.04.2026,MANDI_021,Maize,HD-2967,183.35,quintal,23.0,183.35,2026-04-15
ARR0011774,2026/08/04,MANDI_002,Sugarcane,Premium,244.39 qtl,,127.0,244.39,2026-08-04
ARR0002052,27/08/2026,MANDI_023,Wheat,Hybrid,426.66,qtl,49.0,426.66,2026-08-27
ARR0009626,22/06/2026,MANDI_014,Wheat,Hybrid,143.45,qtl,131.0,143.45,2026-06-22
ARR0020419,2026-08-19,MANDI_014,Cotton,Local,"10,747.0 KG",,35.0,0.1,2026-08-19
ARR0020846,13/07/2026,MANDI_029,Rice,Pusa-1121,5.806,T,67.0,5.806,2026-07-13
ARR0009196,01-10-2026,MANDI_025,Maize,Hybrid,413.01,quintal,76.0,413.01,2026-01-10
ARR0012397,2026/03/21,MANDI_018,Wheat,Local,34907.0,Kilo,87.0,34907.0,2026-03-21
ARR0012866,06-14-2026,MANDI_020,Maize,,21372.0,Kilo,69.0,21372.0,2026-06-14
ARR0003980,2026/07/17,MANDI_003,Sugarcane,Premium,18.895,Tonnes,97.0,18.895,2026-07-17
ARR0003878,2026/03/24,MANDI_006,Maize,HD-2967,30982.0,KG,124.0,30982.0,2026-03-24
ARR0007947,15/06/2026,MANDI_017,Cotton,Local,39459.0,KGS,16.0,39459.0,2026-06-15
ARR0002265,2026-01-12,MANDI_051,Mustard,HD-2967,146.96 qtl,,28.0,146.96,2026-01-12
ARR0001233,2026/03/07,MANDI_021,Cotton,PBW-343,11149.0,KGS,11.0,11149.0,2026-03-07
ARR0016884,08-31-2026,MANDI_013,Rice,HD-2967,-97.52,Qtl,24.0,97.52,2026-08-31
ARR0014873,16.05.2026,MANDI_017,Wheat,HD-2967,472.25,Qtl,51.0,472.25,2026-05-16
ARR0006456,10-Mar-2026,MANDI_018,Mustard,Hybrid,48347.0,Kgs,95.0,48347.0,2026-03-10
ARR0010369,19-Apr-2026,MANDI_013,Sugarcane,Premium,9965.0,Kgs,144.0,9965.0,2026-04-19
ARR0006012,2026-04-26,MANDI_052,Maize,,44.876999999999995,T,11.0,44.876999999999995,2026-04-26
ARR0007327,2026/02/08,MANDI_031,Maize,Pusa-1121,328.91,qtl,48.0,328.91,2026-02-08
ARR0001367,14.04.2026,MANDI_055,Sugarcane,HD-2967,19739.0,KGS,30.0,19739.0,2026-04-14
ARR0023815,23.06.2026,MANDI_024,Wheat,HD-2967,220.45 qtl,,16.0,220.45,2026-06-23
ARR0014499,21-Mar-2026,MANDI_010,Mustard,HD-2967,30.067,tonnes,68.0,30.067,2026-03-21
ARR0018026,12.06.2026,MANDI_011,Mustard,Hybrid,"34,062.0 KG",,,0.34,2026-12-06
ARR0003746,2026-05-12,MANDI_038,Mustard,Pusa-1121,34333.0,kg,97.0,34333.0,2026-05-12
ARR0011569,20/03/2026,MANDI_037,Rice,Hybrid,461.41,Qtl,128.0,461.41,2026-03-20
ARR0021324,08-14-2026,MANDI_049,Maize,Premium,"15,380.000000000002 KG",,50.0,0.15,2026-08-14
ARR0005513,20-Feb-2026,MANDI_020,Rice,Pusa-1121,13.155000000000001,T,106.0,13.155000000000001,2026-02-20
ARR0021102,03-30-2026,MANDI_007,Maize,PBW-343,61.35 qtl,,94.0,61.35,2026-03-30
ARR0004707,17.04.2026,MANDI_019,Sugarcane,Hybrid,41.77 qtl,,24.0,41.77,2026-04-17
ARR0023085,2026-01-14,MANDI_018,Maize,Hybrid,30.326,MT,75.0,30.326,2026-01-14
ARR0021964,03/04/2026,MANDI_015,Mustard,,"23,673.0 KG",,10.0,0.23,2026-03-04
ARR0014332,2026/08/10,MANDI_056,Rice,Pusa-1121,479.4 qtl,,42.0,479.4,2026-08-10
ARR0018463,15-Mar-2026,MANDI_010,Rice,Local,"22,638.0 KG",,61.0,0.22,2026-03-15
ARR0023372,14.02.2026,MANDI_004,Rice,HD-2967,203.77,quintal,103.0,203.77,2026-02-14
ARR0001066,04-08-2026,MANDI_018,Maize,PBW-343,10.047,T,73.0,10.047,2026-04-08
ARR0008980,07.03.2026,MANDI_056,Rice,Pusa-1121,"27,820.999999999996 KG",,75.0,0.27,2026-07-03
ARR0005717,23/06/2026,MANDI_022,Mustard,Hybrid,"42,628.0 KG",,24.0,0.42,2026-06-23
ARR0016939,19/08/2026,MANDI_043,Maize,,114.15,Q,62.0,114.15,2026-08-19
ARR0013759,2026/07/09,MANDI_044,Maize,Hybrid,34.048,tonnes,19.0,34.048,2026-07-09
ARR0020497,2026-02-09,MANDI_048,Maize,Hybrid,148.17,qtl,9.0,148.17,2026-02-09
ARR0018504,20-Jan-2026,MANDI_051,Mustard,Local,388.08,Qtl,134.0,388.08,2026-01-20
ARR0011008,2026-03-17,MANDI_057,Maize,PBW-343,180.82,qtl,,180.82,2026-03-17
ARR0016605,01-23-2026,MANDI_035,Maize,Pusa-1121,"44,090.0 KG",,145.0,0.44,2026-01-23
ARR0000834,17.04.2026,MANDI_055,Rice,Premium,31.744,Tonnes,51.0,31.744,2026-04-17
ARR0007662,2026/08/06,MANDI_056,Maize,PBW-343,174.9,quintal,14.0,174.9,2026-08-06
ARR0018039,13.07.2026,MANDI_032,Mustard,PBW-343,27356.0,KGS,26.0,27356.0,2026-07-13
ARR0019306,26.07.2026,MANDI_001,Sugarcane,,"10,173.0 KG",,76.0,0.1,2026-07-26
ARR0012587,07/08/2026,MANDI_010,Cotton,Pusa-1121,"36,930.0 KG",,,0.36,2026-07-08
ARR0006071,12/03/2026,MANDI_009,Rice,Local,37032.0,kg,127.0,37032.0,2026-12-03
ARR0010791,16.05.2026,MANDI_053,Cotton,Local,100.0,Q,124.0,100.0,2026-05-16
ARR0020953,06-01-2026,MANDI_017,Mustard,PBW-343,"12,309.0 KG",,57.0,0.12,2026-06-01
ARR0010040,2026/04/07,MANDI_036,Wheat,Local,25.73,tonnes,89.0,25.73,2026-04-07
ARR0022071,20/03/2026,MANDI_054,Rice,HD-2967,119.62 qtl,,73.0,119.62,2026-03-20
ARR0015462,2026-04-18,MANDI_036,Cotton,HD-2967,41.235,T,36.0,41.235,2026-04-18
ARR0023066,19/02/2026,MANDI_057,Rice,Pusa-1121,83.1 qtl,,5.0,83.1,2026-02-19
ARR0003074,08-17-2026,MANDI_055,Maize,HD-2967,8.22,Tonnes,66.0,8.22,2026-08-17
ARR0014815,2026/03/20,MANDI_011,Maize,Pusa-1121,464.35 qtl,,123.0,464.35,2026-03-20
ARR0009864,2026-07-20,MANDI_049,Sugarcane,Local,40.836,Tonnes,124.0,40.836,2026-07-20
ARR0004144,23/07/2026,MANDI_031,Maize,Local,"12,483.0 KG",,16.0,0.12,2026-07-23
ARR0022792,05/04/2026,MANDI_004,Cotton,PBW-343,17553.0,Kgs,62.0,17553.0,2026-05-04
ARR0002021,01-Sep-2026,MANDI_041,Maize,,218.91,quintal,114.0,218.91,2026-09-01
ARR0010869,12/06/2026,MANDI_051,Maize,Pusa-1121,264.19,Q,60.0,264.19,2026-12-06
ARR0002603,2026-07-20,MANDI_046,Rice,HD-2967,478.44 qtl,,89.0,478.44,2026-07-20
ARR0003711,08.02.2026,MANDI_040,Maize,Hybrid,436.35,Q,57.0,436.35,2026-08-02
ARR0014324,15/01/2026,MANDI_002,Cotton,PBW-343,29808.0,Kilo,47.0,29808.0,2026-01-15
ARR0002351,14/04/2026,MANDI_011,Cotton,PBW-343,320.17,qtl,32.0,320.17,2026-04-14
ARR0000906,05-23-2026,MANDI_019,Sugarcane,HD-2967,15.341,T,129.0,15.341,2026-05-23
ARR0005486,2026-06-01,MANDI_040,Cotton,HD-2967,290.43 qtl,,13.0,290.43,2026-06-01
ARR0022572,01-23-2026,MANDI_018,Cotton,Hybrid,349.25,Quintals,128.0,349.25,2026-01-23
ARR0009408,2026-05-29,MANDI_005,Maize,,113.45 qtl,,,113.45,2026-05-29
ARR0018076,22/05/2026,MANDI_016,Cotton,Premium,33131.0,Kgs,70.0,33131.0,2026-05-22
ARR0011482,2026-03-20,MANDI_015,Rice,Pusa-1121,305.21,Q,,305.21,2026-03-20
ARR0022297,22/05/2026,MANDI_012,Sugarcane,Premium,249.88,quintal,44.0,249.88,2026-05-22
ARR0000070,25-Aug-2026,MANDI_047,Wheat,PBW-343,7.183,T,34.0,7.183,2026-08-25
ARR0014056,02/01/2026,MANDI_040,Sugarcane,PBW-343,138.37,Qtl,19.0,138.37,2026-02-01
ARR0020174,07.09.2026,MANDI_039,Cotton,,324.58 qtl,,141.0,324.58,2026-07-09
ARR0005046,03-Jul-2026,MANDI_011,Maize,Pusa-1121,1.6260000000000001,MT,39.0,1.6260000000000001,2026-07-03
ARR0023101,2026/06/22,MANDI_001,Mustard,,378.88,Qtl,106.0,378.88,2026-06-22
ARR0020827,04.06.2026,MANDI_025,Sugarcane,HD-2967,32082.0,Kgs,14.0,32082.0,2026-04-06
ARR0017688,13/01/2026,MANDI_009,Maize,,398.54,qtl,7.0,398.54,2026-01-13
ARR0015826,31-Aug-2026,MANDI_032,Cotton,Premium,26.880000000000003,MT,134.0,26.880000000000003,2026-08-31
ARR0002044,08-Feb-2026,MANDI_050,Mustard,Premium,-272.6,Qtl,128.0,272.6,2026-02-08
ARR0019401,2026-01-28,MANDI_004,Mustard,Premium,-461.06,KG,54.0,461.06,2026-01-28
ARR0006511,12/03/2026,MANDI_027,Sugarcane,Pusa-1121,54.93,quintal,26.0,54.93,2026-12-03
ARR0013794,15-Apr-2026,MANDI_017,Maize,Pusa-1121,5.431,Tonnes,47.0,5.431,2026-04-15
ARR0010557,2026-07-17,MANDI_026,Wheat,Local,12451.0,KGS,6.0,12451.0,2026-07-17
ARR0003078,06/03/2026,MANDI_042,Mustard,Hybrid,16144.0,KG,78.0,16144.0,2026-06-03
ARR0017805,03/08/2026,MANDI_026,Sugarcane,,1817.0000000000002,kg,88.0,1817.0000000000002,2026-03-08
ARR0024856,07-12-2026,MANDI_019,Cotton,Premium,13.658000000000001,tonnes,107.0,13.658000000000001,2026-07-12
ARR0007908,2026-01-27,MANDI_043,Mustard,Pusa-1121,26.595,T,105.0,26.595,2026-01-27
ARR0022490,05-27-2026,MANDI_031,Rice,Pusa-1121,45.229,MT,81.0,45.229,2026-05-27
ARR0003618,23/05/2026,MANDI_037,Sugarcane,PBW-343,-295.99,KG,145.0,295.99,2026-05-23
ARR0018168,03-Jun-2026,MANDI_037,Sugarcane,,40.4,Q,50.0,40.4,2026-06-03
ARR0005020,19.08.2026,MANDI_027,Sugarcane,,354.96,qtl,94.0,354.96,2026-08-19
ARR0001813,26/02/2026,MANDI_016,Wheat,Pusa-1121,"1,216.0 KG",,71.0,0.01,2026-02-26
,05-29-2026,MANDI_043,Wheat,Hybrid,62.46,qtl,84.0,62.46,2026-05-29
ARR0000384,18-Apr-2026,MANDI_030,Wheat,Premium,203.95,Qtl,68.0,203.95,2026-04-18
ARR0000730,21-Jan-2026,MANDI_052,Rice,PBW-343,42.982,T,113.0,42.982,2026-01-21
