record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,clean_date
PR000528,28/07/2026,MANDI_042,Karnal,Cotton,6190.0,7436.3,6813.33,0.662,2026-07-28
PR010619,07-24-2026,,Amritsar,Cotton,,7362.0,6885.54,6620.0,2026-07-24
PR009530,2026-06-28,MANDI_036,Fatehabad,Sugarcane,,3365.58,3243.71,,2026-06-28
PR008497,2026/07/13,MANDI_003,Ferozepur,Cotton,5969.8,7003.6,6486.7,,2026-07-13
PR010155,15-Jan-2026,MANDI_031,Fatehabad,Cotton,6107.51,7132.45,0.662,6620.0,2026-01-15
PR001034,03-28-2026,MANDI_012,Hisar,Maize,1914.62,,2121.0,,2026-03-28
PR007775,05-20-2026,MANDI_053,,Maize,2069.0,2215.51,,2090.0,2026-05-20
PR003314,26/05/2026,MANDI_039,Bathinda,Mustard,5409.39,6193.01,5801.2,0.565,2026-05-26
PR003258,06-May-2026,MANDI_013,Moga,Wheat,2102.0,2435.56,,,2026-05-06
PR009322,2026-01-29,MANDI_004,Karnal,Cotton,5680.0,6479.742894654395,6079.76,6620.0,2026-01-29
PR010462,2026/01/05,MANDI_026,Amritsar,Wheat,0.2065,2480.0,2272.59,0.2275,2026-01-05
PR000378,2026-02-11,MANDI_056,Ludhiana,Maize,0.2059,,0.2146,2090.0,2026-02-11
PR005626,26.07.2026,MANDI_023,,Sugarcane,3570.79,4394.345893768031,3983.0,,2026-07-26
PR005495,07-04-2026,MANDI_037,,Rice,1920.0,2027.9335263944522,1973.73,2183.0,2026-07-04
PR003025,24-Aug-2026,MANDI_040,Jalandhar,Rice,2227.227842506169,2572.422839790933,2399.83,,2026-08-24
PR000749,01-14-2026,MANDI_031,Ambala,Maize,1856.9880544907473,0.2236,2046.0,2090.0,2026-01-14
PR009257,2026-04-23,MANDI_034,Moga,Mustard,5403.67,6482.39,5943.03,0.565,2026-04-23
PR011651,2026/03/05,MANDI_031,Ambala,Mustard,5876.81,6294.12,,,2026-03-05
PR001774,08/03/2026,MANDI_049,,Cotton,6063.0,,,6620.0,2026-08-03
PR004548,09/04/2026,MANDI_046,Hisar,Wheat,0.2078,,2223.33,2275.0,2026-09-04
PR002210,17.06.2026,MANDI_002,Fatehabad,Wheat,2201.74,,0.2264,0.2275,2026-06-17
PR005061,2026-03-13,MANDI_002,Ludhiana,Rice,0.199,,2042.8293940353508,2183.0,2026-03-13
PR011443,10/01/2026,MANDI_041,Kurukshetra,Maize,1992.99,2108.76,2051.0,2090.0,2026-10-01
PR003114,02.02.2026,MANDI_055,Karnal,Cotton,6367.0,7690.0,,0.662,2026-02-02
PR004464,22/05/2026,MANDI_029,Ferozepur,Cotton,6010.07,6855.04,,6620.0,2026-05-22
PR006770,09.09.2026,MANDI_055,Ferozepur,Rice,2082.0,2413.0,0.2248,2183.0,2026-09-09
PR006293,22.01.2026,MANDI_034,Amritsar,Mustard,5608.39,6201.820368735639,5905.11,,2026-01-22
PR004365,21-Feb-2026,MANDI_013,Hisar,Maize,1834.1030412250911,2087.0,1960.76,,2026-02-21
PR011033,2026/02/25,MANDI_041,,Sugarcane,3259.47,,,,2026-02-25
PR001286,05-10-2026,MANDI_021,Moga,Cotton,0.6015,6350.28,0.6183,,2026-05-10
PR011290,2026-08-05,,Ambala,Wheat,2130.59,,0.2244,2275.0,2026-08-05
PR010992,2026-03-12,,,Wheat,2240.0,2419.1,2330.0,0.2275,2026-03-12
PR011692,08-Sep-2026,MANDI_052,Moga,Wheat,0.2112,2481.51,2296.58,2275.0,2026-09-08
PR002084,08-31-2026,MANDI_022,,Cotton,6151.13,7004.0,6577.79,6620.0,2026-08-31
PR001494,01-Jul-2026,,,Wheat,,2526.34,2333.051855503203,2275.0,2026-07-01
PR010741,2026-02-04,MANDI_004,Hisar,Wheat,2377.0,,,,2026-02-04
PR001555,28.04.2026,MANDI_007,Patiala,Sugarcane,3117.165663431326,3594.02,3356.0,,2026-04-28
PR001828,10/08/2026,MANDI_036,Fatehabad,Wheat,,2170.6882331140578,2091.06,2275.0,2026-10-08
PR011333,25-Aug-2026,MANDI_054,Ludhiana,Maize,1788.0,2017.1,1902.58,,2026-08-25
PR007520,03-15-2026,MANDI_015,Karnal,Wheat,2295.376029506573,2536.52,0.2416,,2026-03-15
PR006995,2026-07-04,MANDI_032,Hisar,Sugarcane,0.3092,3555.3344412522006,,3500.0,2026-07-04
PR000811,07-17-2026,MANDI_016,Bathinda,Wheat,2277.84,0.2782,2529.88,2275.0,2026-07-17
PR005896,2026-03-01,MANDI_018,Kurukshetra,Maize,2179.04,2560.0,0.2369,2090.0,2026-03-01
PR005089,09.08.2026,,Bathinda,Maize,1792.44,0.1976,1884.2,,2026-09-08
PR004932,05/07/2026,MANDI_026,Patiala,Wheat,0.2057,2379.03,0.2218,,2026-05-07
PR004473,13/02/2026,MANDI_054,,Rice,1871.0,2319.0,2095.08,2183.0,2026-02-13
PR011933,2026/03/29,MANDI_046,Fatehabad,Maize,2057.44,2542.6,2300.0,2090.0,2026-03-29
PR005782,2026/06/04,MANDI_010,Hisar,Cotton,6140.0,7416.656221017366,6778.17,6620.0,2026-06-04
PR011592,27-Apr-2026,MANDI_040,Kurukshetra,Cotton,5940.95,,6608.0,0.662,2026-04-27
PR006280,06.04.2026,MANDI_006,Moga,Maize,2176.618504070731,0.2565,,,2026-06-04
PR005092,11-May-2026,MANDI_050,Hisar,Wheat,2267.76,2833.4,2551.0,2275.0,2026-05-11
PR002653,18/04/2026,MANDI_030,Ferozepur,Wheat,2185.75,2566.9029280177297,2376.3267705795365,2275.0,2026-04-18
PR004899,03.01.2026,MANDI_047,Fatehabad,Mustard,5566.0,0.6155,5860.44,5650.0,2026-03-01
PR011731,2026-08-02,MANDI_014,Hisar,Cotton,6598.26,8074.82,7336.54,6620.0,2026-08-02
PR006806,08-20-2026,MANDI_040,,Maize,,2090.0,1974.54,2090.0,2026-08-20
PR008974,2026-07-17,MANDI_044,Moga,Mustard,4868.279048055493,6049.36,0.5459,5650.0,2026-07-17
PR001282,01-Jan-2026,MANDI_033,Ferozepur,Rice,,,2316.0,2183.0,2026-01-01
PR006282,2026/02/23,,Sirsa,Maize,2072.2,2554.72,2313.46,,2026-02-23
PR009789,2026/01/11,MANDI_047,Kurukshetra,Sugarcane,3189.74,3768.23,,0.35,2026-01-11
PR005765,2026-03-04,MANDI_003,Karnal,Wheat,2254.76,2449.65,2352.2,2275.0,2026-03-04
PR008518,05-15-2026,MANDI_001,Hisar,Wheat,,2178.28,,2275.0,2026-05-15
PR004136,13.08.2026,MANDI_024,Hisar,Maize,1973.45,,2146.5,2090.0,2026-08-13
PR005602,07-30-2026,MANDI_052,Jalandhar,Rice,1868.8,2163.0,2015.69,2183.0,2026-07-30
PR003238,29/08/2026,MANDI_037,,Sugarcane,3615.65,4312.0,3964.0,,2026-08-29
PR000566,2026-05-07,MANDI_048,Fatehabad,Sugarcane,3482.64,3821.0,,,2026-05-07
PR004424,2026-07-27,MANDI_035,Fatehabad,Sugarcane,3367.86,,3698.35,,2026-07-27
PR002463,2026-07-05,MANDI_024,Sirsa,Maize,1909.78,0.2324,2116.72,,2026-07-05
PR001560,2026-03-05,MANDI_040,Amritsar,Mustard,5338.64,5704.079511451962,,5650.0,2026-03-05
PR002194,2026-04-26,MANDI_019,,Sugarcane,3314.15,0.3939,3627.0,3500.0,2026-04-26
PR004154,30-Jun-2026,,,Cotton,6948.06,0.8002,7474.960552865923,6620.0,2026-06-30
PR001454,09-01-2026,MANDI_056,,Mustard,5187.02,5840.0,0.5514,5650.0,2026-09-01
PR010594,27.04.2026,MANDI_026,,Mustard,5434.26,5733.512964568675,5583.88,5650.0,2026-04-27
PR003341,03-May-2026,MANDI_021,Sirsa,Rice,2058.15,2392.66,0.2225,2183.0,2026-05-03
PR002099,2026-05-24,MANDI_006,,Mustard,5332.0,6308.32,5820.2,,2026-05-24
PR011746,19-Feb-2026,MANDI_057,Jalandhar,Maize,2084.86,2214.82,0.215,,2026-02-19
PR004873,24.05.2026,MANDI_044,Jalandhar,Rice,,2084.24,0.1991,,2026-05-24
PR001992,12/08/2026,MANDI_010,Ferozepur,Rice,,2240.62,2170.99,2183.0,2026-12-08
PR005749,05-07-2026,MANDI_056,,Maize,2147.0,2605.24,2375.8943854083795,0.209,2026-05-07
PR009016,05-01-2026,,Ambala,Wheat,2368.533450267543,2747.0,2557.5272179590247,2275.0,2026-05-01
PR005499,07-22-2026,,Ferozepur,Maize,0.1846,2122.17,1984.2082018732463,0.209,2026-07-22
PR000181,2026/03/09,MANDI_008,Sirsa,Mustard,,0.6219,0.5747,5650.0,2026-03-09
PR004214,2026/05/01,MANDI_057,Hisar,Wheat,1952.27,2154.86,2053.56,2275.0,2026-05-01
PR006941,15.03.2026,MANDI_004,Moga,Cotton,6383.0,7243.0,0.6813,6620.0,2026-03-15
PR011260,07.03.2026,,Sirsa,Maize,2000.92,,,2090.0,2026-07-03
PR006172,2026-07-24,MANDI_009,Ferozepur,Maize,1864.12,2285.28,2075.0,2090.0,2026-07-24
PR008223,2026/04/22,MANDI_052,Bathinda,Rice,2179.34,2713.21,2446.27,,2026-04-22
PR007767,2026/07/05,MANDI_014,Jalandhar,Wheat,,2364.23,2244.43,0.2275,2026-07-05
PR008984,2026/05/25,,Karnal,Sugarcane,,,3371.688203307087,3500.0,2026-05-25
PR002558,21-Jan-2026,MANDI_030,Ludhiana,Cotton,5864.0,6830.77,,6620.0,2026-01-21
PR007540,04.01.2026,MANDI_031,Kurukshetra,Cotton,6532.6,7850.0,,6620.0,2026-04-01
PR003140,03-11-2026,MANDI_055,Fatehabad,Mustard,5673.0,0.602,5846.427531034507,5650.0,2026-03-11
PR000870,07-02-2026,,,Mustard,5380.0,6340.1,0.586,5650.0,2026-07-02
PR010043,05-27-2026,MANDI_028,Fatehabad,Maize,1872.4,2069.02,1970.71,2090.0,2026-05-27
PR007897,2026-07-24,MANDI_048,Moga,Mustard,4815.45,,5207.95,,2026-07-24
PR005870,04-May-2026,MANDI_009,Karnal,Rice,2268.14,2485.803407850204,0.2377,0.2183,2026-05-04
PR009468,16-Jun-2026,MANDI_057,Fatehabad,Mustard,4888.928302178861,0.5617,5253.0,5650.0,2026-06-16
PR011394,03-Jun-2026,MANDI_006,Hisar,Sugarcane,,3562.72,,3500.0,2026-06-03
PR006847,15/04/2026,MANDI_055,Ludhiana,Rice,1896.7139404599627,2175.22,2035.97,,2026-04-15
PR002193,09.09.2026,MANDI_017,Sirsa,Rice,,2421.15,2281.9,,2026-09-09
PR005024,18.05.2026,MANDI_023,Ambala,Mustard,5594.12,,5761.27,5650.0,2026-05-18
PR004770,20-Aug-2026,MANDI_044,Ferozepur,Maize,2014.0,2465.63,2240.0,,2026-08-20
PR006285,11.07.2026,MANDI_036,Ferozepur,Wheat,2071.24,2577.0,2324.0,,2026-11-07
PR010286,02-11-2026,MANDI_039,,Wheat,2249.8,2688.613036127238,2469.21,2275.0,2026-02-11
PR008667,01.02.2026,MANDI_008,Patiala,Sugarcane,0.332,0.3759,,,2026-01-02
PR006135,2026-06-12,MANDI_044,Hisar,Rice,,2623.0,2362.62,,2026-06-12
PR003789,2026/01/22,MANDI_048,Amritsar,Maize,1983.05,2122.38,2052.71,,2026-01-22
PR008848,01-12-2026,MANDI_003,Ambala,Wheat,2115.94,0.23,2208.21,,2026-01-12
PR004677,03/02/2026,MANDI_041,Karnal,Wheat,2002.41,2370.0,2186.03,2275.0,2026-03-02
PR006298,06-06-2026,MANDI_032,Amritsar,Rice,2291.25,2648.96,0.247,,2026-06-06
PR004084,2026-02-10,MANDI_055,Sirsa,Cotton,5880.69,7060.48,6470.59,,2026-02-10
PR002822,2026-01-18,MANDI_027,Ferozepur,Wheat,2000.0,2303.0,2151.53,2275.0,2026-01-18
PR005387,17/07/2026,MANDI_019,Fatehabad,Cotton,5751.19,6266.17,6008.68,0.662,2026-07-17
PR002064,08-03-2026,MANDI_048,,Cotton,5897.0,7068.3,0.6483,6620.0,2026-08-03
PR011465,18-Jul-2026,MANDI_046,Kurukshetra,Rice,1921.11,2088.0,2004.44,0.2183,2026-07-18
PR003033,01.08.2026,MANDI_011,Ferozepur,Cotton,0.6883,7270.0,0.7076,,2026-01-08
PR004700,28/02/2026,MANDI_053,Patiala,Maize,2046.0,2447.1258740024923,2246.74,,2026-02-28
PR010730,05/04/2026,MANDI_029,Karnal,Cotton,0.5889,0.6391,6140.15,6620.0,2026-05-04
PR005657,06-20-2026,MANDI_022,Karnal,Cotton,5972.5858649354095,6362.44,6168.0,,2026-06-20
PR005810,08-20-2026,MANDI_057,Amritsar,Sugarcane,3607.1,3970.0,0.3789,,2026-08-20
PR010347,2026/08/11,MANDI_029,Moga,Wheat,0.2357,2911.05,,0.2275,2026-08-11
PR000799,2026/07/28,MANDI_022,Sirsa,Mustard,5421.0,0.5795,5607.66,5650.0,2026-07-28
PR007243,2026-08-10,MANDI_021,Kurukshetra,Cotton,5930.14,,6348.0,,2026-08-10
PR004201,2026/01/31,MANDI_007,Ambala,Rice,0.2079,0.2582,2330.54,,2026-01-31
PR002856,2026-06-04,,Ferozepur,Maize,1830.0,,2056.55,2090.0,2026-06-04
PR003746,19/03/2026,MANDI_041,Karnal,Maize,0.2064,2569.36,2316.45,2090.0,2026-03-19
PR010771,30/03/2026,,Patiala,Mustard,5906.0,6605.1,0.6256,5650.0,2026-03-30
PR001647,27/01/2026,MANDI_024,Kurukshetra,Rice,2251.56,0.264,2446.0,2183.0,2026-01-27
PR008090,03-31-2026,MANDI_035,Karnal,Sugarcane,,3518.621644528698,3319.0,3500.0,2026-03-31
PR010829,2026/03/03,MANDI_052,Ferozepur,Sugarcane,,3762.0,3556.48,3500.0,2026-03-03
PR011188,2026-07-25,MANDI_040,Ambala,Mustard,5837.57,0.6181,6009.33,0.565,2026-07-25
PR002693,2026/04/06,MANDI_032,Ludhiana,Wheat,2234.38,2580.0,2407.22,2275.0,2026-04-06
PR011226,19.03.2026,MANDI_027,Bathinda,Cotton,6859.05,7945.4,0.7402,6620.0,2026-03-19
PR010033,2026/04/12,MANDI_036,,Rice,,2428.59,2200.0,2183.0,2026-04-12
PR003262,2026/05/24,MANDI_047,Fatehabad,Mustard,0.5865,6519.99,0.6193,5650.0,2026-05-24
PR008283,01-12-2026,,Ludhiana,Maize,2123.88,2629.0,2376.0,2090.0,2026-01-12
PR002830,2026/07/02,MANDI_002,Jalandhar,Mustard,5252.0,6433.84,0.5843,5650.0,2026-07-02
PR008326,2026/03/24,MANDI_049,Kurukshetra,Maize,1802.4,,0.1913,2090.0,2026-03-24
PR007910,14-Jan-2026,MANDI_021,Ferozepur,Mustard,5085.21,5908.94,5497.07,5650.0,2026-01-14
PR005809,04-10-2026,MANDI_006,Hisar,Cotton,6063.87,7111.75,6587.81,6620.0,2026-04-10
PR007300,18/04/2026,MANDI_038,Sirsa,Maize,,1993.0,1942.38,2090.0,2026-04-18
PR006050,2026/06/30,MANDI_038,Ambala,Sugarcane,3084.32,3803.51,3443.91,,2026-06-30
PR003729,03/03/2026,MANDI_014,Ludhiana,Rice,2187.87,2480.415712354739,,,2026-03-03
PR011796,26-Feb-2026,,,Wheat,0.2385,2647.0694575644434,0.2516,,2026-02-26
PR006248,01/07/2026,MANDI_011,Jalandhar,Maize,1948.3142274394236,,0.2157,2090.0,2026-01-07
PR003086,13.06.2026,MANDI_016,Ludhiana,Cotton,6442.0,0.794,7191.19,0.662,2026-06-13
PR007116,01-Apr-2026,MANDI_049,Karnal,Maize,2120.51,2522.0,,2090.0,2026-04-01
PR009212,2026/04/09,MANDI_051,Sirsa,Mustard,,7329.0,0.6602,5650.0,2026-04-09
PR001313,27/06/2026,MANDI_048,Patiala,Rice,,2457.1767584548606,2324.9400487752578,2183.0,2026-06-27
PR008002,29/04/2026,MANDI_010,Jalandhar,Sugarcane,,3633.51,3471.0849138980343,3500.0,2026-04-29
PR010978,13-Jul-2026,,Hisar,Wheat,1995.0,2324.213743042871,2159.55,2275.0,2026-07-13
PR005183,13/04/2026,MANDI_012,Karnal,Maize,2099.79,2554.83,2327.31,,2026-04-13
PR005159,05-25-2026,MANDI_034,Amritsar,Rice,0.1874,2079.52,0.1977,,2026-05-25
PR006499,25/06/2026,MANDI_004,Jalandhar,Maize,1810.75,0.2252,2031.6,2090.0,2026-06-25
PR009560,26-Mar-2026,,Kurukshetra,Maize,1866.2,2241.84,2054.0186609883017,2090.0,2026-03-26
PR006576,2026/03/20,MANDI_041,Bathinda,Cotton,0.6477,0.7602,7039.58,6620.0,2026-03-20
PR008118,20-Feb-2026,MANDI_002,Jalandhar,Sugarcane,3342.75,3686.0,3514.35,3500.0,2026-02-20
PR009915,2026-07-30,MANDI_016,Ambala,Mustard,4899.92,6116.39,,5650.0,2026-07-30
PR010544,2026/07/01,MANDI_050,Amritsar,Cotton,5877.87,7006.81,6442.34,,2026-07-01
PR007918,2026/05/05,MANDI_045,Jalandhar,Cotton,0.6496,6865.746409586533,6681.07,6620.0,2026-05-05
PR005001,2026-02-21,MANDI_034,,Wheat,1963.0,2412.0,2187.6,0.2275,2026-02-21
PR001943,20.05.2026,MANDI_032,,Wheat,2266.0,2772.34,2519.235294837771,2275.0,2026-05-20
PR010270,24/01/2026,MANDI_008,Moga,Mustard,0.5424,5938.65,0.5681,5650.0,2026-01-24
PR011294,09/04/2026,MANDI_010,Amritsar,Cotton,6525.0,,,,2026-09-04
PR009157,2026-05-02,MANDI_047,Fatehabad,Rice,1888.32,2293.97,2091.15,2183.0,2026-05-02
PR000722,11-Jan-2026,MANDI_001,Fatehabad,Sugarcane,,3758.1315456772572,3631.02,3500.0,2026-01-11
PR007496,2026/08/18,MANDI_016,Patiala,Wheat,0.2063,2405.34,0.2234,2275.0,2026-08-18
PR006365,21/03/2026,,Bathinda,Sugarcane,,,3090.12,0.35,2026-03-21
PR005044,12.07.2026,,Sirsa,Maize,1815.52,1952.0,,0.209,2026-12-07
PR004646,24-Feb-2026,MANDI_013,Amritsar,Wheat,0.2337,2475.97,0.2407,2275.0,2026-02-24
PR007202,02-Jul-2026,MANDI_056,Jalandhar,Maize,,2356.32,2268.86,2090.0,2026-07-02
PR004331,03/05/2026,MANDI_040,Karnal,Sugarcane,0.3121,,3292.91,,2026-03-05
PR008171,12/07/2026,MANDI_004,Fatehabad,Rice,0.1996,0.221,2103.35,2183.0,2026-12-07
PR003591,07-17-2026,MANDI_007,Ambala,Sugarcane,3453.65,0.4065,3759.49,0.35,2026-07-17
PR009289,14/04/2026,MANDI_055,Hisar,Cotton,0.5968,6995.36,6481.59,6620.0,2026-04-14
PR005230,05-27-2026,MANDI_056,Hisar,Mustard,5723.0,,6150.36,,2026-05-27
PR000393,2026/04/27,MANDI_010,Ludhiana,Sugarcane,3482.65,0.3914,0.3698,,2026-04-27
PR001862,15.02.2026,MANDI_016,Patiala,Mustard,0.5407,5799.0,5602.93,5650.0,2026-02-15
PR006215,2026/08/28,MANDI_022,Sirsa,Sugarcane,,0.4205,3827.5561022703578,,2026-08-28
PR010605,15.02.2026,MANDI_009,,Sugarcane,3333.07,4150.56,3741.82,,2026-02-15
PR003891,2026-03-31,MANDI_051,Sirsa,Cotton,6709.0,7387.65,7048.39,6620.0,2026-03-31
PR001552,10/08/2026,MANDI_043,Sirsa,Wheat,2142.07,2401.63,2271.85,,2026-10-08
PR007040,16.03.2026,MANDI_002,,Cotton,0.6908,8123.0,7515.18,,2026-03-16
PR007841,17/05/2026,MANDI_029,Fatehabad,Sugarcane,3292.5,3498.0,0.3395,0.35,2026-05-17
PR005609,2026/06/11,MANDI_031,Ferozepur,Maize,0.2103,,2174.7317140231603,,2026-06-11
PR005310,04-14-2026,MANDI_048,Amritsar,Cotton,6939.19,8359.423222745992,7649.31,,2026-04-14
PR004234,19.01.2026,MANDI_003,Amritsar,Cotton,6210.604600809633,7632.88,6922.0,6620.0,2026-01-19
PR011857,01-Aug-2026,MANDI_042,Patiala,Maize,1955.68,2110.07,2032.88,2090.0,2026-08-01
PR011456,06-26-2026,MANDI_037,Patiala,Sugarcane,3571.074518647884,4277.0,,,2026-06-26
PR010100,2026-08-21,MANDI_034,Amritsar,Mustard,5387.07,,5906.25,,2026-08-21
PR006022,02-Jun-2026,,Amritsar,Rice,,2425.0,2357.95,0.2183,2026-06-02
PR007626,2026-03-03,MANDI_047,,Sugarcane,3126.51,,3293.07,3500.0,2026-03-03
PR010012,2026-01-05,MANDI_017,Fatehabad,Rice,2082.04,2190.0,2135.87,2183.0,2026-01-05
PR002101,08/06/2026,,Ambala,Sugarcane,3123.75,3783.17,3453.46,3500.0,2026-08-06
PR009931,2026-07-19,MANDI_003,Ambala,Sugarcane,3082.11,0.3305,3193.45,3500.0,2026-07-19
PR001824,04-Aug-2026,MANDI_012,Moga,Cotton,,,6593.0,0.662,2026-08-04
PR010753,2026/02/19,MANDI_013,,Mustard,5282.64,6212.0,5747.5,0.565,2026-02-19
PR003907,07/04/2026,MANDI_003,Fatehabad,Mustard,5180.5,5922.0,5551.46,5650.0,2026-07-04
PR006157,2026-07-21,MANDI_030,,Mustard,0.4831,,5366.32,5650.0,2026-07-21
PR008988,17.05.2026,MANDI_012,Amritsar,Cotton,6275.26,6704.15,0.649,6620.0,2026-05-17
PR007985,14/07/2026,MANDI_010,Hisar,Cotton,5978.31,6905.87,,6620.0,2026-07-14
PR000270,11-Jun-2026,MANDI_003,Kurukshetra,Cotton,6034.76,7434.62,6734.69,6620.0,2026-06-11
PR009568,09.08.2026,,,Maize,1822.0,1937.0,1879.55,2090.0,2026-09-08
PR002150,12-Mar-2026,MANDI_046,Ambala,Wheat,2226.81,0.2661,2444.04,2275.0,2026-03-12
PR006583,2026-09-03,MANDI_012,Jalandhar,Cotton,5974.0,6880.0,6426.94,0.662,2026-09-03
PR005273,02-03-2026,MANDI_020,Moga,Rice,2117.34,2265.15,2191.24,,2026-02-03
PR002494,2026-05-06,MANDI_026,Moga,Cotton,0.6771,,7350.2,,2026-05-06
PR001066,08.05.2026,MANDI_021,Patiala,Sugarcane,3337.24,3900.78,3619.01,3500.0,2026-08-05
PR003848,02-Jun-2026,MANDI_023,Jalandhar,Sugarcane,3445.84,4218.441276109527,3832.0,3500.0,2026-06-02
PR002274,11-Mar-2026,,,Sugarcane,0.3539,4235.12,,3500.0,2026-03-11
PR011984,08-06-2026,MANDI_018,Karnal,Maize,0.2099,2568.59,2333.59,2090.0,2026-08-06
PR009354,2026-04-27,MANDI_015,Patiala,Mustard,4810.443996827583,5073.37,4941.90529763399,,2026-04-27
PR000147,14-May-2026,MANDI_032,Hisar,Mustard,5849.0,6279.0,6063.67,5650.0,2026-05-14
PR001319,09/06/2026,MANDI_018,Sirsa,Rice,0.1997,2406.88,2202.03,0.2183,2026-09-06
PR005227,2026-05-10,MANDI_002,Sirsa,Mustard,5639.0,6322.02,5981.0,5650.0,2026-05-10
PR000518,01-22-2026,MANDI_027,Jalandhar,Wheat,0.2383,,2454.0,2275.0,2026-01-22
PR002211,29.04.2026,MANDI_026,Moga,Maize,1803.776916363375,0.1932,1868.0,2090.0,2026-04-29
PR008638,12/04/2026,MANDI_053,Ludhiana,Rice,2021.2,2440.15,2230.68,2183.0,2026-12-04
PR001249,05-18-2026,MANDI_026,,Rice,2019.67,0.2264,2141.64,2183.0,2026-05-18
PR011824,30/08/2026,MANDI_055,Ambala,Rice,0.224,2618.52,2429.18,2183.0,2026-08-30
PR009922,12-Jul-2026,MANDI_013,Kurukshetra,Sugarcane,3037.0,3660.0,3348.41,,2026-07-12
PR011640,02/07/2026,MANDI_002,Jalandhar,Wheat,2172.42,2439.4,2305.91,,2026-02-07
PR008604,09/04/2026,MANDI_032,Moga,Maize,2144.0,2651.6,0.2398,2090.0,2026-09-04
PR004101,02-22-2026,MANDI_046,Fatehabad,Rice,2054.4874954258134,2160.8915610599297,2107.69,2183.0,2026-02-22
PR004798,2026/02/15,MANDI_046,Jalandhar,Mustard,5133.0,5956.27,5544.56,5650.0,2026-02-15
PR008943,26/08/2026,MANDI_031,Ferozepur,Cotton,6397.3,7001.0,6699.318618889554,6620.0,2026-08-26
PR007797,10-Jan-2026,MANDI_013,Fatehabad,Sugarcane,3112.0,3567.179768208849,3339.59,,2026-01-10
PR003158,07/02/2026,,Jalandhar,Sugarcane,3670.0,4572.0,0.4121,0.35,2026-07-02
PR010905,2026-05-06,MANDI_026,Moga,Maize,2128.64,2477.3602398619532,2303.0,2090.0,2026-05-06
PR004663,06-Aug-2026,MANDI_055,Ludhiana,Sugarcane,3279.38,0.3599,3439.31,,2026-08-06
PR002649,08.07.2026,MANDI_001,Karnal,Rice,,,2186.51,,2026-08-07
PR005292,2026-04-02,MANDI_026,Jalandhar,Rice,2033.45,2238.55,2136.0,2183.0,2026-04-02
PR008927,07-15-2026,MANDI_037,Moga,Mustard,5869.42,6582.0,6225.91,0.565,2026-07-15
PR004210,06-Jul-2026,,Karnal,Wheat,2228.0,2422.41,2325.11,2275.0,2026-07-06
PR000943,2026-05-22,MANDI_052,Ambala,Wheat,2132.82,,2219.27,2275.0,2026-05-22
PR009471,06-19-2026,MANDI_015,Bathinda,Maize,2059.0,0.2401,2230.0,,2026-06-19
PR008708,25/07/2026,MANDI_037,Sirsa,Rice,,2285.850685310103,2116.98,0.2183,2026-07-25
PR010620,18-Jan-2026,MANDI_017,Moga,Rice,2167.0,2285.22,0.2226,2183.0,2026-01-18
PR002347,2026/08/19,MANDI_047,Jalandhar,Rice,2178.0,2512.36,2345.19,,2026-08-19
PR004756,17-Apr-2026,MANDI_042,Ambala,Mustard,0.5651,6143.69,5897.0,5650.0,2026-04-17
PR011770,2026/06/26,MANDI_044,Jalandhar,Cotton,6027.342791806957,7097.0,6562.1,,2026-06-26
PR011876,2026/03/09,MANDI_040,Ambala,Sugarcane,,3789.36,3484.31,3500.0,2026-03-09
PR011764,30.03.2026,MANDI_027,,Mustard,4852.0,5103.668913593885,0.4978,5650.0,2026-03-30
PR003660,06.07.2026,MANDI_050,Patiala,Cotton,,0.718,6622.24,6620.0,2026-06-07
PR005298,06/07/2026,MANDI_051,Fatehabad,Wheat,2159.0,0.264,2399.39,,2026-06-07
PR000569,28.05.2026,,Karnal,Mustard,5304.0,6167.6,5735.73,5650.0,2026-05-28
PR004340,2026/07/24,MANDI_040,Hisar,Wheat,2148.8910263150783,2536.16,,2275.0,2026-07-24
PR002636,2026-07-19,MANDI_013,Jalandhar,Rice,2206.0,0.244,2323.05,2183.0,2026-07-19
PR005542,03-13-2026,MANDI_039,Ferozepur,Mustard,4956.23,5309.41,5133.0,5650.0,2026-03-13
PR010792,20/08/2026,MANDI_026,Amritsar,Mustard,5325.48,,5561.78,,2026-08-20
PR006856,2026/07/18,MANDI_048,Jalandhar,Sugarcane,0.3332,4112.05,0.3722,,2026-07-18
PR008412,2026-08-03,MANDI_025,Kurukshetra,Rice,1954.92,2179.8333000715015,2067.0,2183.0,2026-08-03
PR005958,2026-08-17,MANDI_022,Moga,Wheat,1998.0,,2067.36,2275.0,2026-08-17
PR011615,27-Jun-2026,MANDI_049,Hisar,Rice,0.1968,2301.99,2135.0,2183.0,2026-06-27
PR000397,20/08/2026,MANDI_049,Hisar,Rice,2065.19,2493.0,,,2026-08-20
PR003792,28.04.2026,MANDI_014,Bathinda,Rice,2012.49,2333.0,,2183.0,2026-04-28
PR002979,09-Jul-2026,MANDI_013,Patiala,Rice,2206.25,2717.2750872855336,0.2462,2183.0,2026-07-09
PR002305,25-Jan-2026,MANDI_023,Kurukshetra,Cotton,5801.87,7088.08,6444.98,,2026-01-25
PR010951,28/06/2026,MANDI_005,Ludhiana,Rice,2156.24,2363.77,2260.0,2183.0,2026-06-28
